Vehicle_ID,Vehicle_Model,Manufacturer,Manufacturing_Year,Battery_Capacity,Battery_State_of_Health,Charging_Start_Time,Charging_End_Time,Charging_Duration,Charging_Station,Charging_Type,Temperature,Energy_Consumed,Distance_Travelled,Charging_Cost,Fleet_ID,Location,Charging_Status,Maintenance_Status,Driver_ID,Weather,Battery_Temperature,Distance_Travelled_km,Efficiency_kWh_100km,Degradation_Status
EV4712,MG ZS EV,MG,2023,50,91.9,2038-12-02 18:15:00,2038-12-02 18:45:00,0.5,Mangalore Station 1,Fast,30,23.2,301.0,278.39999999999998,City EV,Mangalore,Completed,Good,D4712,Sunny,22.5,76.0,26.32,Healthy
EV4713,BYD Atto 3,BYD,2023,60,90.3,2038-12-03 07:45:00,2038-12-03 08:32:00,0.78,Mysore Station 1,Fast,31,42.1,68.0,505.2,City EV,Mysore,Completed,Good,D4713,Cloudy,22.5,76.0,26.32,Healthy
EV4714,Mahindra XUV400,Mahindra,2023,39,93.2,2038-12-04 09:45:00,2038-12-04 10:10:00,0.42,Belagavi Station 1,Fast,30,24.2,176.0,290.39999999999998,City EV,Belagavi,Completed,Good,D4714,Rainy,22.5,76.0,26.32,Healthy
EV4715,Tata Curvv EV,Tata,2023,55,94.5,2038-12-05 21:00:00,2038-12-05 22:09:00,1.15,Hubli Station 1,Normal,31,18.7,257.0,224.4,Eco Drive,Hubli,Completed,Good,D4715,Rainy,22.5,76.0,26.32,Healthy
EV4716,Mahindra XUV400,Mahindra,2023,39,94.7,2038-12-06 07:45:00,2038-12-06 08:05:00,0.33,Belagavi Station 2,Fast,32,13.5,140.0,162,Green Mobility,Belagavi,Completed,Good,D4716,Sunny,22.5,76.0,26.32,Healthy
EV4717,Hyundai Kona EV,Hyundai,2023,39,93.3,2038-12-07 20:30:00,2038-12-07 20:49:00,0.32,Belagavi Station 2,Fast,39,20.6,80.0,247.2,EV Fleet India,Belagavi,Completed,Good,D4717,Rainy,22.5,76.0,26.32,Healthy
EV4718,Tata Curvv EV,Tata,2023,55,92.9,2038-12-08 08:15:00,2038-12-08 09:49:00,1.57,Mysore Station 2,Normal,28,27.9,179.0,334.8,Eco Drive,Mysore,Completed,Good,D4718,Rainy,22.5,76.0,26.32,Healthy
EV4719,Tata Punch EV,Tata,2023,35,94.9,2038-12-09 04:15:00,2038-12-09 05:15:00,1.0,Belagavi Station 1,Normal,27,16.5,108.0,198,City EV,Belagavi,Completed,Good,D4719,Sunny,22.5,76.0,26.32,Healthy
EV4720,MG ZS EV,MG,2023,50,96.0,2038-12-10 08:30:00,2038-12-10 09:07:00,0.62,Hubli Station 1,Fast,30,32.1,222.0,385.2,City EV,Hubli,Completed,Good,D4720,Cloudy,22.5,76.0,26.32,Healthy
EV4721,Mahindra XUV400,Mahindra,2023,39,91.0,2038-12-11 00:00:00,2038-12-11 00:16:00,0.27,Mangalore Station 1,Fast,30,10.4,117.0,124.8,City EV,Mangalore,Completed,Good,D4721,Cloudy,22.5,76.0,26.32,Healthy
EV4722,MG ZS EV,MG,2023,50,92.7,2038-12-12 22:30:00,2038-12-12 23:40:00,1.17,Mysore Station 2,Normal,38,19.1,321.0,229.2,EV Fleet India,Mysore,Completed,Good,D4722,Rainy,22.5,76.0,26.32,Healthy
EV4723,BYD Seal,BYD,2023,82,94.9,2038-12-13 09:00:00,2038-12-13 09:50:00,0.83,Hubli Station 1,Fast,39,35.0,341.0,420,Premium Fleet,Hubli,Completed,Good,D4723,Rainy,22.5,76.0,26.32,Healthy
EV4724,BYD Seal,BYD,2023,82,93.4,2038-12-14 08:15:00,2038-12-14 09:02:00,0.78,Belagavi Station 2,Fast,31,36.7,83.0,440.4,Eco Drive,Belagavi,Completed,Good,D4724,Rainy,22.5,76.0,26.32,Healthy
EV4725,MG Comet EV,MG,2023,17,93.1,2038-12-15 17:15:00,2038-12-15 17:26:00,0.18,Belagavi Station 1,Fast,37,8.3,63.0,99.6,Premium Fleet,Belagavi,Completed,Good,D4725,Cloudy,22.5,76.0,26.32,Healthy
EV4726,Mahindra XUV400,Mahindra,2023,39,90.4,2038-12-16 19:45:00,2038-12-16 20:01:00,0.27,Belagavi Station 2,Fast,32,10.7,79.0,128.4,Green Mobility,Belagavi,Completed,Good,D4726,Rainy,22.5,76.0,26.32,Healthy
EV4727,MG Comet EV,MG,2023,17,93.9,2038-12-17 21:30:00,2038-12-17 21:44:00,0.23,Bangalore Station 1,Fast,39,8.3,66.0,99.6,Green Mobility,Bangalore,Completed,Good,D4727,Rainy,22.5,76.0,26.32,Healthy
EV4728,Mahindra XUV400,Mahindra,2023,39,93.3,2038-12-18 15:45:00,2038-12-18 16:57:00,1.2,Mangalore Station 1,Normal,37,22.6,149.0,271.2,City EV,Mangalore,Completed,Good,D4728,Rainy,22.5,76.0,26.32,Healthy
EV4729,Hyundai Kona EV,Hyundai,2023,39,92.1,2038-12-19 16:00:00,2038-12-19 16:20:00,0.33,Hubli Station 2,Fast,38,18.5,332.0,222,Eco Drive,Hubli,Completed,Good,D4729,Sunny,22.5,76.0,26.32,Healthy
EV4730,BYD Seal,BYD,2023,82,93.0,2038-12-20 13:30:00,2038-12-20 13:53:00,0.38,Bangalore Station 2,Fast,38,23.0,163.0,276,EV Fleet India,Bangalore,Completed,Good,D4730,Rainy,22.5,76.0,26.32,Healthy
EV4731,MG Comet EV,MG,2023,17,95.4,2038-12-21 10:30:00,2038-12-21 10:45:00,0.25,Bangalore Station 2,Fast,36,10.6,91.0,127.2,Green Mobility,Bangalore,Completed,Good,D4731,Cloudy,22.5,76.0,26.32,Healthy
EV4732,Tata Nexon EV,Tata,2023,40,94.6,2038-12-22 11:30:00,2038-12-22 13:24:00,1.9,Mysore Station 1,Normal,28,32.8,332.0,393.6,EV Fleet India,Mysore,Completed,Good,D4732,Rainy,22.5,76.0,26.32,Healthy
EV4733,MG Comet EV,MG,2023,17,93.4,2038-12-23 16:00:00,2038-12-23 16:15:00,0.25,Hubli Station 1,Fast,29,10.8,150.0,129.6,Premium Fleet,Hubli,Completed,Good,D4733,Rainy,22.5,76.0,26.32,Healthy
EV4734,Kia EV6,Kia,2023,77,94.1,2038-12-24 23:00:00,2038-12-24 23:59:00,0.98,Belagavi Station 1,Normal,33,18.6,199.0,223.2,Green Mobility,Belagavi,Completed,Good,D4734,Sunny,22.5,76.0,26.32,Healthy
EV4735,Mahindra XUV400,Mahindra,2023,39,93.2,2038-12-25 04:45:00,2038-12-25 05:16:00,0.52,Belagavi Station 1,Fast,33,21.9,309.0,262.8,City EV,Belagavi,Completed,Good,D4735,Rainy,22.5,76.0,26.32,Healthy
EV4736,Mahindra XUV400,Mahindra,2023,39,91.9,2038-12-26 18:30:00,2038-12-26 18:56:00,0.43,Hubli Station 2,Fast,28,16.2,240.0,194.4,EV Fleet India,Hubli,Completed,Good,D4736,Sunny,22.5,76.0,26.32,Healthy
EV4737,BYD Seal,BYD,2023,82,94.6,2038-12-27 01:00:00,2038-12-27 01:29:00,0.48,Belagavi Station 2,Fast,36,23.7,164.0,284.39999999999998,City EV,Belagavi,Completed,Good,D4737,Rainy,22.5,76.0,26.32,Healthy
EV4738,Hyundai Kona EV,Hyundai,2023,39,92.6,2038-12-28 03:00:00,2038-12-28 03:26:00,0.43,Belagavi Station 1,Fast,38,26.0,195.0,312,EV Fleet India,Belagavi,Completed,Good,D4738,Sunny,22.5,76.0,26.32,Healthy
EV4739,Tata Curvv EV,Tata,2023,55,94.4,2038-12-29 08:30:00,2038-12-29 09:25:00,0.92,Hubli Station 2,Fast,36,44.3,71.0,531.6,EV Fleet India,Hubli,Completed,Good,D4739,Rainy,22.5,76.0,26.32,Healthy
EV4740,MG Comet EV,MG,2023,17,90.5,2038-12-30 11:30:00,2038-12-30 11:50:00,0.33,Mysore Station 1,Normal,38,5.4,236.0,64.8,EV Fleet India,Mysore,Completed,Good,D4740,Sunny,22.5,76.0,26.32,Healthy
EV4741,Tata Punch EV,Tata,2023,35,91.2,2038-12-31 09:30:00,2038-12-31 09:47:00,0.28,Belagavi Station 1,Fast,32,16.6,135.0,199.2,Green Mobility,Belagavi,Completed,Good,D4741,Rainy,22.5,76.0,26.32,Healthy
EV4742,Hyundai Kona EV,Hyundai,2023,39,93.3,2039-01-01 07:15:00,2039-01-01 08:34:00,1.32,Mysore Station 1,Normal,34,21.7,290.0,260.39999999999998,Eco Drive,Mysore,Completed,Good,D4742,Rainy,22.5,76.0,26.32,Healthy
EV4743,Tata Nexon EV,Tata,2023,40,93.9,2039-01-02 10:45:00,2039-01-02 11:20:00,0.58,Mysore Station 1,Fast,32,23.8,282.0,285.60000000000002,City EV,Mysore,Completed,Good,D4743,Rainy,22.5,76.0,26.32,Healthy
EV4744,Hyundai Kona EV,Hyundai,2023,39,96.0,2039-01-03 14:30:00,2039-01-03 14:36:00,0.1,Mangalore Station 2,Fast,37,9.3,120.0,111.6,EV Fleet India,Mangalore,Completed,Good,D4744,Rainy,22.5,76.0,26.32,Healthy
EV4745,BYD Seal,BYD,2023,82,94.6,2039-01-04 15:15:00,2039-01-04 17:24:00,2.15,Mangalore Station 2,Normal,39,37.4,124.0,448.8,City EV,Mangalore,Completed,Good,D4745,Rainy,22.5,76.0,26.32,Healthy
EV4746,Tata Punch EV,Tata,2023,35,95.7,2039-01-05 06:45:00,2039-01-05 08:08:00,1.38,Mangalore Station 2,Normal,31,23.5,338.0,282,Green Mobility,Mangalore,Completed,Good,D4746,Rainy,22.5,76.0,26.32,Healthy
EV4747,BYD Seal,BYD,2023,82,91.2,2039-01-06 03:00:00,2039-01-06 03:43:00,0.72,Mysore Station 1,Fast,30,33.1,90.0,397.2,City EV,Mysore,Completed,Good,D4747,Sunny,22.5,76.0,26.32,Healthy
EV4748,Hyundai Kona EV,Hyundai,2023,39,93.0,2039-01-07 02:45:00,2039-01-07 03:27:00,0.7,Mangalore Station 2,Normal,33,12.8,207.0,153.6,Green Mobility,Mangalore,Completed,Good,D4748,Sunny,22.5,76.0,26.32,Healthy
EV4749,Kia EV6,Kia,2023,77,94.5,2039-01-08 06:45:00,2039-01-08 07:22:00,0.62,Belagavi Station 2,Fast,32,30.3,185.0,363.6,EV Fleet India,Belagavi,Completed,Good,D4749,Cloudy,22.5,76.0,26.32,Healthy
EV4750,Kia EV6,Kia,2023,77,95.5,2039-01-09 16:00:00,2039-01-09 19:13:00,3.22,Mysore Station 1,Normal,39,56.6,326.0,679.2,City EV,Mysore,Completed,Good,D4750,Sunny,22.5,76.0,26.32,Healthy
EV4751,Kia EV6,Kia,2023,77,95.1,2039-01-10 22:15:00,2039-01-10 23:18:00,1.05,Bangalore Station 2,Fast,29,54.4,117.0,652.79999999999995,Eco Drive,Bangalore,Completed,Good,D4751,Cloudy,22.5,76.0,26.32,Healthy
EV4752,Hyundai Kona EV,Hyundai,2023,39,93.6,2039-01-11 08:15:00,2039-01-11 08:43:00,0.47,Mangalore Station 2,Fast,27,20.8,223.0,249.6,City EV,Mangalore,Completed,Good,D4752,Rainy,22.5,76.0,26.32,Healthy
EV4753,Tata Nexon EV,Tata,2023,40,93.5,2039-01-12 13:30:00,2039-01-12 14:51:00,1.35,Mysore Station 1,Normal,37,23.0,346.0,276,City EV,Mysore,Completed,Good,D4753,Rainy,22.5,76.0,26.32,Healthy
EV4754,BYD Atto 3,BYD,2023,60,91.3,2039-01-13 21:15:00,2039-01-13 22:06:00,0.85,Mangalore Station 2,Fast,27,43.1,271.0,517.20000000000005,City EV,Mangalore,Completed,Good,D4754,Cloudy,22.5,76.0,26.32,Healthy
EV4755,Tata Punch EV,Tata,2023,35,93.9,2039-01-14 21:15:00,2039-01-14 21:28:00,0.22,Mangalore Station 2,Fast,31,14.0,271.0,168,Green Mobility,Mangalore,Completed,Good,D4755,Sunny,22.5,76.0,26.32,Healthy
EV4756,Kia EV6,Kia,2023,77,95.2,2039-01-15 23:45:00,2039-01-16 00:27:00,0.7,Bangalore Station 1,Fast,29,31.4,332.0,376.8,City EV,Bangalore,Completed,Good,D4756,Sunny,22.5,76.0,26.32,Healthy
EV4757,Mahindra XUV400,Mahindra,2023,39,93.5,2039-01-16 19:15:00,2039-01-16 19:52:00,0.62,Bangalore Station 1,Fast,36,24.7,110.0,296.39999999999998,Eco Drive,Bangalore,Completed,Good,D4757,Rainy,22.5,76.0,26.32,Healthy
EV4758,Kia EV6,Kia,2023,77,94.8,2039-01-17 20:30:00,2039-01-17 21:26:00,0.93,Belagavi Station 2,Fast,35,46.1,89.0,553.20000000000005,EV Fleet India,Belagavi,Completed,Good,D4758,Rainy,22.5,76.0,26.32,Healthy
EV4759,Hyundai Kona EV,Hyundai,2023,39,90.8,2039-01-18 02:45:00,2039-01-18 03:52:00,1.12,Belagavi Station 1,Normal,32,18.5,83.0,222,City EV,Belagavi,Completed,Good,D4759,Sunny,22.5,76.0,26.32,Healthy
EV4760,Mahindra XUV400,Mahindra,2023,39,92.0,2039-01-19 00:00:00,2039-01-19 00:40:00,0.67,Mangalore Station 1,Normal,31,13.6,81.0,163.19999999999999,City EV,Mangalore,Completed,Good,D4760,Cloudy,22.5,76.0,26.32,Healthy
EV4761,MG Comet EV,MG,2023,17,92.3,2039-01-20 10:45:00,2039-01-20 10:56:00,0.18,Bangalore Station 1,Fast,30,6.9,174.0,82.8,Green Mobility,Bangalore,Completed,Good,D4761,Cloudy,22.5,76.0,26.32,Healthy
EV4762,Hyundai Kona EV,Hyundai,2023,39,94.7,2039-01-21 19:45:00,2039-01-21 20:18:00,0.55,Bangalore Station 2,Fast,31,26.5,86.0,318,City EV,Bangalore,Completed,Good,D4762,Sunny,22.5,76.0,26.32,Healthy
EV4763,Mahindra XUV400,Mahindra,2023,39,91.8,2039-01-22 16:30:00,2039-01-22 16:58:00,0.47,Hubli Station 1,Fast,34,23.5,279.0,282,Premium Fleet,Hubli,Completed,Good,D4763,Cloudy,22.5,76.0,26.32,Healthy
EV4764,Tata Nexon EV,Tata,2023,40,94.4,2039-01-23 04:45:00,2039-01-23 05:04:00,0.32,Mangalore Station 2,Fast,32,13.2,131.0,158.4,Green Mobility,Mangalore,Completed,Good,D4764,Rainy,22.5,76.0,26.32,Healthy
EV4765,BYD Atto 3,BYD,2023,60,92.4,2039-01-24 08:30:00,2039-01-24 09:11:00,0.68,Mysore Station 2,Fast,29,28.1,248.0,337.2,Eco Drive,Mysore,Completed,Good,D4765,Cloudy,22.5,76.0,26.32,Healthy
EV4766,Tata Nexon EV,Tata,2023,40,91.2,2039-01-25 23:15:00,2039-01-25 23:47:00,0.53,Bangalore Station 1,Fast,33,23.4,216.0,280.8,Premium Fleet,Bangalore,Completed,Good,D4766,Rainy,22.5,76.0,26.32,Healthy
EV4767,MG Comet EV,MG,2023,17,91.8,2039-01-26 16:45:00,2039-01-26 16:58:00,0.22,Mysore Station 1,Fast,35,11.0,182.0,132,Premium Fleet,Mysore,Completed,Good,D4767,Rainy,22.5,76.0,26.32,Healthy
EV4768,MG ZS EV,MG,2023,50,94.6,2039-01-27 14:15:00,2039-01-27 14:44:00,0.48,Belagavi Station 2,Fast,34,23.7,310.0,284.39999999999998,Green Mobility,Belagavi,Completed,Good,D4768,Rainy,22.5,76.0,26.32,Healthy
EV4769,BYD Seal,BYD,2023,82,92.1,2039-01-28 03:45:00,2039-01-28 05:58:00,2.22,Belagavi Station 1,Normal,34,39.2,122.0,470.4,Green Mobility,Belagavi,Completed,Good,D4769,Sunny,22.5,76.0,26.32,Healthy
EV4770,Hyundai Kona EV,Hyundai,2023,39,96.1,2039-01-29 03:15:00,2039-01-29 03:35:00,0.33,Hubli Station 1,Fast,39,12.9,131.0,154.80000000000001,Green Mobility,Hubli,Completed,Good,D4770,Cloudy,22.5,76.0,26.32,Healthy
EV4771,Tata Curvv EV,Tata,2023,55,92.4,2039-01-30 00:15:00,2039-01-30 00:51:00,0.6,Bangalore Station 2,Fast,36,23.6,166.0,283.2,Premium Fleet,Bangalore,Completed,Good,D4771,Rainy,22.5,76.0,26.32,Healthy
EV4772,Tata Punch EV,Tata,2023,35,90.5,2039-01-31 22:45:00,2039-01-31 23:05:00,0.33,Mysore Station 2,Fast,29,19.7,293.0,236.4,Green Mobility,Mysore,Completed,Good,D4772,Rainy,22.5,76.0,26.32,Healthy
EV4773,Tata Nexon EV,Tata,2023,40,91.9,2039-02-01 08:15:00,2039-02-01 08:41:00,0.43,Mysore Station 2,Fast,31,24.4,81.0,292.8,City EV,Mysore,Completed,Good,D4773,Sunny,22.5,76.0,26.32,Healthy
EV4774,Kia EV6,Kia,2023,77,95.8,2039-02-02 23:30:00,2039-02-03 00:00:00,0.5,Mangalore Station 1,Fast,28,27.5,344.0,330,Premium Fleet,Mangalore,Completed,Good,D4774,Sunny,22.5,76.0,26.32,Healthy
EV4775,Mahindra XUV400,Mahindra,2023,39,92.4,2039-02-03 08:45:00,2039-02-03 09:14:00,0.48,Bangalore Station 2,Fast,35,22.8,193.0,273.60000000000002,EV Fleet India,Bangalore,Completed,Good,D4775,Sunny,22.5,76.0,26.32,Healthy
EV4776,BYD Seal,BYD,2023,82,90.5,2039-02-04 10:45:00,2039-02-04 11:17:00,0.53,Mangalore Station 1,Fast,33,31.0,182.0,372,Eco Drive,Mangalore,Completed,Good,D4776,Rainy,22.5,76.0,26.32,Healthy
EV4777,BYD Seal,BYD,2023,82,90.6,2039-02-05 07:00:00,2039-02-05 07:56:00,0.93,Hubli Station 2,Fast,33,49.0,288.0,588,Premium Fleet,Hubli,Completed,Good,D4777,Sunny,22.5,76.0,26.32,Healthy
EV4778,Tata Punch EV,Tata,2023,35,93.4,2039-02-06 16:15:00,2039-02-06 17:48:00,1.55,Hubli Station 1,Normal,39,29.2,310.0,350.4,Premium Fleet,Hubli,Completed,Good,D4778,Sunny,22.5,76.0,26.32,Healthy
EV4779,MG Comet EV,MG,2023,17,92.3,2039-02-07 09:15:00,2039-02-07 09:26:00,0.18,Mysore Station 1,Fast,39,10.0,146.0,120,Green Mobility,Mysore,Completed,Good,D4779,Rainy,22.5,76.0,26.32,Healthy
EV4780,MG ZS EV,MG,2023,50,90.6,2039-02-08 13:00:00,2039-02-08 13:31:00,0.52,Mangalore Station 1,Fast,27,22.4,98.0,268.8,Premium Fleet,Mangalore,Completed,Good,D4780,Cloudy,22.5,76.0,26.32,Healthy
EV4781,MG ZS EV,MG,2023,50,94.4,2039-02-09 05:00:00,2039-02-09 07:01:00,2.02,Hubli Station 2,Normal,32,34.7,197.0,416.4,Eco Drive,Hubli,Completed,Good,D4781,Cloudy,22.5,76.0,26.32,Healthy
EV4782,MG Comet EV,MG,2023,17,94.8,2039-02-10 18:00:00,2039-02-10 18:14:00,0.23,Mangalore Station 1,Fast,37,9.7,320.0,116.4,City EV,Mangalore,Completed,Good,D4782,Rainy,22.5,76.0,26.32,Healthy
EV4783,Hyundai Kona EV,Hyundai,2023,39,94.7,2039-02-11 02:30:00,2039-02-11 03:03:00,0.55,Bangalore Station 2,Fast,30,25.3,347.0,303.60000000000002,Green Mobility,Bangalore,Completed,Good,D4783,Cloudy,22.5,76.0,26.32,Healthy
EV4784,MG Comet EV,MG,2023,17,91.0,2039-02-12 10:15:00,2039-02-12 11:00:00,0.75,Mangalore Station 1,Normal,33,12.2,133.0,146.4,Premium Fleet,Mangalore,Completed,Good,D4784,Rainy,22.5,76.0,26.32,Healthy
EV4785,MG ZS EV,MG,2023,50,95.6,2039-02-13 17:30:00,2039-02-13 18:59:00,1.48,Mangalore Station 1,Normal,27,25.2,139.0,302.39999999999998,EV Fleet India,Mangalore,Completed,Good,D4785,Sunny,22.5,76.0,26.32,Healthy
EV4786,BYD Seal,BYD,2023,82,90.8,2039-02-14 13:00:00,2039-02-14 16:33:00,3.55,Hubli Station 1,Normal,29,62.4,267.0,748.8,City EV,Hubli,Completed,Good,D4786,Rainy,22.5,76.0,26.32,Healthy
EV4787,Tata Punch EV,Tata,2023,35,96.1,2039-02-15 20:00:00,2039-02-15 20:23:00,0.38,Mysore Station 2,Fast,31,18.1,233.0,217.2,City EV,Mysore,Completed,Good,D4787,Sunny,22.5,76.0,26.32,Healthy
EV4788,BYD Seal,BYD,2023,82,91.9,2039-02-16 19:30:00,2039-02-16 20:16:00,0.77,Hubli Station 1,Fast,38,32.5,123.0,390,Green Mobility,Hubli,Completed,Good,D4788,Cloudy,22.5,76.0,26.32,Healthy
EV4789,MG ZS EV,MG,2023,50,94.5,2039-02-17 21:30:00,2039-02-17 23:31:00,2.02,Mysore Station 1,Normal,37,35.2,232.0,422.4,Eco Drive,Mysore,Completed,Good,D4789,Cloudy,22.5,76.0,26.32,Healthy
EV4790,MG Comet EV,MG,2023,17,90.6,2039-02-18 14:45:00,2039-02-18 15:10:00,0.42,Belagavi Station 2,Normal,37,6.4,224.0,76.8,City EV,Belagavi,Completed,Good,D4790,Sunny,22.5,76.0,26.32,Healthy
EV4791,Kia EV6,Kia,2023,77,96.1,2039-02-19 09:30:00,2039-02-19 10:11:00,0.68,Belagavi Station 2,Fast,32,27.7,103.0,332.4,EV Fleet India,Belagavi,Completed,Good,D4791,Rainy,22.5,76.0,26.32,Healthy
EV4792,MG ZS EV,MG,2023,50,93.9,2039-02-20 20:15:00,2039-02-20 20:59:00,0.73,Bangalore Station 1,Fast,37,34.1,229.0,409.2,Premium Fleet,Bangalore,Completed,Good,D4792,Rainy,22.5,76.0,26.32,Healthy
EV4793,BYD Atto 3,BYD,2023,60,93.2,2039-02-21 09:00:00,2039-02-21 10:09:00,1.15,Bangalore Station 2,Normal,39,20.0,327.0,240,EV Fleet India,Bangalore,Completed,Good,D4793,Rainy,22.5,76.0,26.32,Healthy
EV4794,Tata Curvv EV,Tata,2023,55,93.6,2039-02-22 05:00:00,2039-02-22 05:31:00,0.52,Bangalore Station 1,Fast,32,20.4,189.0,244.8,Eco Drive,Bangalore,Completed,Good,D4794,Sunny,22.5,76.0,26.32,Healthy
EV4795,Mahindra XUV400,Mahindra,2023,39,91.4,2039-02-23 21:45:00,2039-02-23 22:04:00,0.32,Mysore Station 2,Fast,27,10.7,170.0,128.4,Eco Drive,Mysore,Completed,Good,D4795,Sunny,22.5,76.0,26.32,Healthy
EV4796,Tata Curvv EV,Tata,2023,55,95.2,2039-02-24 20:15:00,2039-02-24 21:53:00,1.63,Mangalore Station 2,Normal,37,27.5,318.0,330,City EV,Mangalore,Completed,Good,D4796,Rainy,22.5,76.0,26.32,Healthy
EV4797,Tata Nexon EV,Tata,2023,40,91.8,2039-02-25 13:45:00,2039-02-25 14:42:00,0.95,Bangalore Station 1,Normal,36,15.8,158.0,189.6,City EV,Bangalore,Completed,Good,D4797,Sunny,22.5,76.0,26.32,Healthy
EV4798,Tata Curvv EV,Tata,2023,55,93.2,2039-02-26 22:00:00,2039-02-26 23:31:00,1.52,Mangalore Station 2,Normal,34,27.5,60.0,330,EV Fleet India,Mangalore,Completed,Good,D4798,Sunny,22.5,76.0,26.32,Healthy
EV4799,MG ZS EV,MG,2023,50,90.8,2039-02-27 08:15:00,2039-02-27 08:45:00,0.5,Belagavi Station 2,Fast,36,19.2,170.0,230.4,EV Fleet India,Belagavi,Completed,Good,D4799,Cloudy,22.5,76.0,26.32,Healthy
EV4800,BYD Atto 3,BYD,2023,60,92.2,2039-02-28 21:00:00,2039-02-28 22:44:00,1.73,Mysore Station 2,Normal,36,29.1,170.0,349.2,Green Mobility,Mysore,Completed,Good,D4800,Rainy,22.5,76.0,26.32,Healthy
EV4801,BYD Seal,BYD,2023,82,92.5,2039-03-01 07:45:00,2039-03-01 08:50:00,1.08,Belagavi Station 1,Normal,35,19.9,225.0,238.8,City EV,Belagavi,Completed,Good,D4801,Cloudy,22.5,76.0,26.32,Healthy
EV4802,Tata Curvv EV,Tata,2023,55,92.9,2039-03-02 21:00:00,2039-03-02 21:43:00,0.72,Mangalore Station 1,Fast,39,37.0,240.0,444,EV Fleet India,Mangalore,Completed,Good,D4802,Cloudy,22.5,76.0,26.32,Healthy
EV4803,Mahindra XUV400,Mahindra,2023,39,91.1,2039-03-03 15:30:00,2039-03-03 15:55:00,0.42,Bangalore Station 2,Fast,38,25.6,284.0,307.2,Green Mobility,Bangalore,Completed,Good,D4803,Cloudy,22.5,76.0,26.32,Healthy
EV4804,Tata Punch EV,Tata,2023,35,91.2,2039-03-04 00:45:00,2039-03-04 02:17:00,1.53,Hubli Station 1,Normal,33,26.0,306.0,312,City EV,Hubli,Completed,Good,D4804,Rainy,22.5,76.0,26.32,Healthy
EV4805,Hyundai Kona EV,Hyundai,2023,39,91.1,2039-03-05 23:30:00,2039-03-06 00:43:00,1.22,Belagavi Station 1,Normal,32,23.4,77.0,280.8,Green Mobility,Belagavi,Completed,Good,D4805,Cloudy,22.5,76.0,26.32,Healthy
EV4806,BYD Seal,BYD,2023,82,93.8,2039-03-06 20:30:00,2039-03-06 21:14:00,0.73,Bangalore Station 1,Fast,39,30.7,152.0,368.4,Eco Drive,Bangalore,Completed,Good,D4806,Sunny,22.5,76.0,26.32,Healthy
EV4807,BYD Seal,BYD,2023,82,93.6,2039-03-07 10:00:00,2039-03-07 10:39:00,0.65,Bangalore Station 2,Fast,36,37.3,106.0,447.6,City EV,Bangalore,Completed,Good,D4807,Cloudy,22.5,76.0,26.32,Healthy
EV4808,Tata Curvv EV,Tata,2023,55,96.1,2039-03-08 03:00:00,2039-03-08 03:50:00,0.83,Hubli Station 1,Fast,28,37.5,86.0,450,Green Mobility,Hubli,Completed,Good,D4808,Rainy,22.5,76.0,26.32,Healthy
EV4809,Mahindra XUV400,Mahindra,2023,39,93.7,2039-03-09 05:45:00,2039-03-09 06:17:00,0.53,Bangalore Station 1,Fast,33,24.9,264.0,298.8,Premium Fleet,Bangalore,Completed,Good,D4809,Cloudy,22.5,76.0,26.32,Healthy
EV4810,Mahindra XUV400,Mahindra,2023,39,91.1,2039-03-10 11:15:00,2039-03-10 11:46:00,0.52,Mangalore Station 2,Fast,37,29.8,227.0,357.6,City EV,Mangalore,Completed,Good,D4810,Rainy,22.5,76.0,26.32,Healthy
EV4811,Tata Curvv EV,Tata,2023,55,91.3,2039-03-11 08:15:00,2039-03-11 10:00:00,1.75,Mangalore Station 2,Normal,38,32.7,285.0,392.4,Eco Drive,Mangalore,Completed,Good,D4811,Cloudy,22.5,76.0,26.32,Healthy
EV4812,Tata Curvv EV,Tata,2023,55,92.3,2039-03-12 05:15:00,2039-03-12 06:12:00,0.95,Mangalore Station 1,Normal,38,18.6,122.0,223.2,Eco Drive,Mangalore,Completed,Good,D4812,Rainy,22.5,76.0,26.32,Healthy
EV4813,BYD Atto 3,BYD,2023,60,92.3,2039-03-13 22:45:00,2039-03-14 00:05:00,1.33,Mysore Station 1,Normal,29,25.0,280.0,300,Premium Fleet,Mysore,Completed,Good,D4813,Rainy,22.5,76.0,26.32,Healthy
EV4814,Tata Nexon EV,Tata,2023,40,94.9,2039-03-14 21:45:00,2039-03-14 22:24:00,0.65,Mysore Station 2,Fast,33,29.0,158.0,348,Eco Drive,Mysore,Completed,Good,D4814,Rainy,22.5,76.0,26.32,Healthy
EV4815,MG ZS EV,MG,2023,50,94.5,2039-03-15 11:15:00,2039-03-15 11:45:00,0.5,Mangalore Station 1,Fast,33,20.2,304.0,242.4,Premium Fleet,Mangalore,Completed,Good,D4815,Cloudy,22.5,76.0,26.32,Healthy
EV4816,BYD Seal,BYD,2023,82,93.0,2039-03-16 04:00:00,2039-03-16 04:40:00,0.67,Hubli Station 2,Fast,35,34.5,180.0,414,EV Fleet India,Hubli,Completed,Good,D4816,Rainy,22.5,76.0,26.32,Healthy
